SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
500444,WEST COAS PA,A ,Q,212.6,215.85,205.0,206.1,206.1,213.15,985,30158,6327263.0,,2021-05-12
500449,HIND.ORG.CHM,B ,Q,42.45,42.8,41.65,42.8,42.8,40.8,990,508223,21680752.0,,2021-05-12
500456,PAS.ACRYLON ,X ,Q,21.7,22.45,20.2,20.4,20.4,21.1,649,257631,5492240.0,,2021-05-12
500458,KORE        ,XT,Q,2.1,2.2,2.02,2.02,2.02,2.1,26,4838,10619.0,,2021-05-12
500459,PROCTER &GAM,A ,Q,13700.05,13926.0,13421.65,13628.35,13600.05,13692.95,256,371,5086838.0,,2021-05-12
500460,MUKAND LTD. ,T ,Q,120.0,120.0,109.3,114.1,114.75,114.8,172,26718,3062223.0,,2021-05-12
500463,AGCNET      ,B ,Q,1408.9,1426.85,1379.85,1417.85,1419.0,1408.9,63,320,450095.0,,2021-05-12
500464,UCAL FUEL   ,B ,Q,156.0,159.85,150.25,155.2,155.2,155.5,510,10752,1682737.0,,2021-05-12
500467,HARR.MALAYAL,B ,Q,178.5,183.15,172.0,173.8,173.8,176.8,630,13282,2355621.0,,2021-05-12
500469,FEDERAL BANK,A ,Q,82.5,84.0,80.65,81.65,81.65,81.75,4162,1660421,137355874.0,,2021-05-12
500470,TATA STEEL  ,A ,Q,1231.0,1246.8,1163.0,1178.65,1178.65,1233.9,46054,1923553,2327683553.0,,2021-05-12
500472,SKF INDIA   ,A ,Q,2269.0,2348.0,2269.0,2307.6,2314.8,2268.45,689,3786,8756244.0,,2021-05-12
500477,ASHOK LEYL. ,A ,Q,116.0,116.65,112.8,113.45,113.45,115.75,7514,777679,88971786.0,,2021-05-12
500480,CUMMINS (I) ,A ,Q,830.0,868.6,830.0,833.75,833.75,829.5,1901,65243,55253852.0,,2021-05-12
500483,TATA COMM   ,A ,Q,1077.0,1102.0,1072.0,1084.85,1084.85,1080.35,1424,23171,25276391.0,,2021-05-12
500488,ABBOTT (I)  ,A ,Q,16166.9,16300.0,16042.2,16114.8,16220.0,16193.55,277,868,14009580.0,,2021-05-12
500490,BAJ HOLD INV,A ,Q,3512.6,3540.0,3479.9,3519.45,3506.05,3512.3,179,704,2470120.0,,2021-05-12
500493,BHARAT FORGE,A ,Q,668.0,671.95,650.15,664.05,662.1,667.85,1498,64749,42675097.0,,2021-05-12
500495,ESCORTS LTD.,A ,Q,1179.9,1192.2,1161.6,1169.25,1169.25,1176.5,5445,98579,115956472.0,,2021-05-12
500500,HIND.MOTORS ,B ,Q,6.82,7.05,6.64,6.92,6.92,6.72,160,21321,148226.0,,2021-05-12
500510,LARSEN & TOU,A ,Q,1383.8,1424.5,1378.0,1384.95,1384.95,1383.7,13817,452335,636729289.0,,2021-05-12
500520,MAH & MAH   ,A ,Q,770.0,770.0,755.5,760.3,760.3,775.6,3757,98192,74691607.0,,2021-05-12
500530,BOSCH LTD   ,A ,Q,14210.0,14364.0,13979.8,14301.4,14244.0,14198.9,514,1298,18449386.0,,2021-05-12
500540,PREMIER LTD ,B ,Q,2.8,2.8,2.8,2.8,2.8,2.67,11,5374,15047.0,,2021-05-12
500547,BHARAT PET. ,A ,Q,464.9,468.0,446.3,449.2,449.2,462.1,6071,357637,163228803.0,,2021-05-12
500550,SIEMENS LTD.,A ,Q,2002.0,2143.2,1983.95,2003.75,2003.75,1949.0,15349,238577,492885231.0,,2021-05-12
500570,TATA MOTORS ,A ,Q,317.1,334.7,316.95,325.85,325.85,315.65,94231,8847706,2888424447.0,,2021-05-12
500575,VOLTAS LTD  ,A ,Q,1020.0,1020.0,962.25,970.55,970.55,1010.3,11628,287208,283542082.0,,2021-05-12
500620,GREAT EASTE ,A ,Q,399.0,399.0,376.85,378.1,377.1,391.25,1469,23974,9151239.0,,2021-05-12
500645,DEEPAK FERT.,A ,Q,280.15,297.0,280.0,286.9,286.9,282.8,4297,174595,50473674.0,,2021-05-12
500650,EXCEL INDUST,A ,Q,1075.3,1111.45,1053.95,1067.55,1069.0,1097.45,607,4250,4602581.0,,2021-05-12
500655,GARWARE POLY,X ,Q,750.0,757.9,740.0,743.3,743.3,747.1,283,14447,10821836.0,,2021-05-12
500660,GLAXOSMITH  ,A ,Q,1475.75,1484.0,1463.05,1479.45,1471.0,1475.45,444,2453,3621348.0,,2021-05-12
500670,GUJ.NARMADA ,A ,Q,408.0,425.0,395.3,399.95,399.95,401.25,5111,319896,131578743.0,,2021-05-12
500672,NOVARTIS    ,A ,Q,650.4,655.3,634.3,636.85,638.0,649.7,481,5352,3435349.0,,2021-05-12
500674,SANOFI      ,A ,Q,7845.2,7846.4,7740.0,7751.1,7751.1,7853.35,217,590,4596031.0,,2021-05-12
500680,PFIZER LTD. ,A ,Q,5411.15,5445.9,5324.2,5347.8,5347.8,5401.7,760,3483,18725002.0,,2021-05-12
500690,GUJ.ST.FERT ,A ,Q,118.0,119.9,112.05,114.15,114.15,116.5,3284,348640,40674394.0,,2021-05-12
500696,HIND UNI LT ,A ,Q,2400.0,2400.0,2325.0,2329.05,2329.05,2402.9,12882,86291,202191016.0,,2021-05-12
500710,AKZOINDIA   ,A ,Q,2198.0,2200.5,2178.0,2180.3,2182.0,2196.45,194,922,2012962.0,,2021-05-12
500730,NOCIL LTD   ,A ,Q,207.0,207.0,198.7,200.5,200.5,203.5,1267,62676,12629229.0,,2021-05-12
500770,TATA CHEM.  ,A ,Q,700.0,735.5,695.0,722.35,722.35,696.8,22861,1001766,718848539.0,,2021-05-12
500777,T.P.L.      ,B ,Q,86.05,91.0,85.1,86.95,86.95,86.05,2721,348421,30827788.0,,2021-05-12
500780,ZUARIGLOB   ,B ,Q,89.95,90.5,87.4,90.0,90.5,86.2,345,60941,5502783.0,,2021-05-12
500790,NESTLE (I)  ,A ,Q,16939.95,16939.95,16621.0,16713.75,16699.0,16870.95,1013,2318,38675145.0,,2021-05-12
500800,TATACONSUM  ,A ,Q,643.0,646.5,630.0,639.7,639.7,641.85,7253,336998,215215226.0,,2021-05-12
500820,ASIAN PAINTS,A ,Q,2579.0,2588.55,2530.25,2556.1,2556.1,2556.6,6791,145066,372375089.0,,2021-05-12
500825,BRITANIA IND,A ,Q,3414.0,3447.95,3401.45,3438.95,3438.95,3418.5,3154,23541,80694805.0,,2021-05-12
500830,COLGATE PALM,A ,Q,1535.0,1545.0,1525.2,1528.55,1533.0,1528.6,1534,24133,37072328.0,,2021-05-12
500840,EIH LTD.    ,A ,Q,91.75,93.9,91.55,92.75,92.7,91.65,953,60774,5632515.0,,2021-05-12
500850,INDIAN HOTEL,A ,Q,119.0,119.0,115.25,116.1,117.3,117.65,1397,148934,17487093.0,,2021-05-12
500870,CASTROL     ,A ,Q,127.0,134.4,126.4,130.5,130.5,126.55,6289,458768,59770415.0,,2021-05-12
500875,ITC LTD.    ,A ,Q,203.5,205.2,202.85,203.3,203.3,204.05,18587,1190634,242579666.0,,2021-05-12
500877,APOLLO TYRES,A ,Q,225.8,226.1,219.6,221.45,221.45,224.1,6720,611304,136302494.0,,2021-05-12
500878,CEAT LIMITED,A ,Q,1293.9,1297.0,1277.5,1289.7,1287.0,1278.1,732,12701,16387234.0,,2021-05-12
500890,MODI RUBBER ,T ,Q,77.9,77.9,73.6,75.95,75.95,76.2,22,745,55872.0,,2021-05-12
500940,FINOLEX IND.,A ,Q,159.0,159.0,155.0,155.35,155.95,155.75,2503,109633,17144591.0,,2021-05-12
501148,DALAL ST INV,XT,Q,254.85,254.85,249.8,254.85,254.85,254.85,5,53,13502.0,,2021-05-12
501150,CENTRUM CAP ,B ,Q,31.0,32.4,30.25,31.4,31.4,30.5,1967,571738,17932266.0,,2021-05-12
501242,TCI FINANCE ,B ,Q,5.05,5.22,5.0,5.22,5.22,5.05,6,1652,8336.0,,2021-05-12
501295,INDUS.INV.TR,B ,Q,55.7,58.0,55.7,57.95,58.0,56.0,16,145,8146.0,,2021-05-12
501298,INDUS.&PRUD.,X ,Q,1175.0,1175.0,1150.1,1152.0,1152.0,1175.0,4,103,120977.0,,2021-05-12
501301,TATA INVEST.,A ,Q,1066.9,1108.0,1064.45,1083.6,1082.2,1067.55,948,10000,10913550.0,,2021-05-12
501314,PRISMX      ,X ,Q,69.5,69.5,69.5,69.5,69.5,70.9,2,38,2641.0,,2021-05-12
501343,MOTOR&GEN.FI,B ,Q,20.9,20.9,20.2,20.9,20.9,20.8,9,183,3754.0,,2021-05-12
501370,WALCHAND PF ,X ,Q,61.85,61.85,55.5,60.15,60.15,57.0,13,570,33928.0,,2021-05-12
501391,W.H.BRADY   ,X ,Q,120.6,122.0,120.6,122.0,122.0,117.55,4,37,4504.0,,2021-05-12
501423,SHA ENG PLA ,X ,Q,1264.25,1264.25,1151.05,1191.15,1191.15,1219.6,137,2247,2711116.0,,2021-05-12
501425,BOM.BURMAH  ,A ,Q,1190.0,1231.2,1182.55,1196.25,1196.25,1172.65,1726,18583,22521354.0,,2021-05-12
501430,BOM.CYCLE   ,X ,Q,600.0,612.0,578.2,600.3,600.0,586.5,114,1420,849518.0,,2021-05-12
501455,GREAVES COTT,A ,Q,134.0,135.9,132.55,133.2,133.2,133.35,2735,129205,17281993.0,,2021-05-12
501477,MULLER & PHI,XT,Q,94.1,94.1,90.5,94.0,94.0,92.3,13,159,14945.0,,2021-05-12
501622,AMALGAMATED ,XT,Q,16.7,16.7,16.7,16.7,16.7,16.7,1,1,16.0,,2021-05-12
501700,INDIA NIVEH ,X ,Q,11.3,11.83,11.3,11.81,11.81,11.88,6,221,2560.0,,2021-05-12
501831,COAST CORP  ,X ,Q,185.7,197.0,180.0,180.4,180.0,185.7,476,33520,6172386.0,,2021-05-12
501833,CHOWGULE ST ,XT,Q,5.37,5.86,5.37,5.39,5.39,5.59,16,2724,15002.0,,2021-05-12
501848,GLOBAL OFFS ,X ,Q,6.59,6.91,6.35,6.91,6.91,6.59,41,19881,135467.0,,2021-05-12
501945,DHENUBUILD  ,X ,Q,2.33,2.33,2.33,2.33,2.33,2.29,3,76,177.0,,2021-05-12
502015,ASIIL       ,XT,Q,33.95,34.4,31.75,34.4,34.4,32.8,181,133748,4576216.0,,2021-05-12
502090,SAGAR CEM.  ,A ,Q,846.95,850.0,797.15,804.4,809.05,832.25,1183,10308,8516866.0,,2021-05-12
502137,DECAN CEMENT,B ,Q,450.05,459.2,446.05,448.5,449.15,454.05,383,6913,3117863.0,,2021-05-12
502157,MANGALAM CEM,A ,Q,305.5,306.45,288.3,292.5,289.0,301.1,794,13903,4121337.0,,2021-05-12
502168,N C L IND.  ,A ,Q,193.95,197.45,188.0,188.65,189.95,193.95,1468,48937,9428000.0,,2021-05-12
502175,SAURAS.CEM. ,X ,Q,69.0,70.0,67.1,68.05,68.05,68.95,339,50282,3450540.0,,2021-05-12
502180,SRI DIGV CEM,B ,Q,70.05,72.3,69.6,70.45,71.15,71.5,746,59093,4217074.0,,2021-05-12
502219,BORORENEW   ,A ,Q,269.9,272.0,254.3,259.45,259.2,266.3,4678,111088,29141080.0,,2021-05-12
502271,RAASI REFRAC,X ,Q,7.95,7.95,7.95,7.95,7.95,7.95,1,1,7.0,,2021-05-12
502281,TRIVENI GLAS,X ,Q,6.0,6.05,6.0,6.0,6.0,6.05,36,4645,27981.0,,2021-05-12
502330,ANDPAPER    ,B ,Q,245.0,245.0,226.35,230.2,230.2,240.1,645,12655,2934909.0,,2021-05-12
502355,BALKRISH IND,A ,Q,1906.0,1965.9,1906.0,1919.7,1919.7,1906.0,2888,39610,76730393.0,,2021-05-12
502420,ORIENT PAPER,B ,Q,28.0,28.3,26.5,26.75,26.75,27.45,1095,161006,4397757.0,,2021-05-12
502445,CITADEL     ,X ,Q,8.3,8.58,8.0,8.29,8.46,8.2,15,965,7889.0,,2021-05-12
502448,ROLLATAINER ,B ,Q,3.28,3.29,3.11,3.23,3.25,3.14,43,36552,117863.0,,2021-05-12
502450,SESHA.PAPER ,A ,Q,157.5,157.5,151.9,153.45,155.0,156.1,208,3928,607230.0,,2021-05-12
502587,NATHIND     ,X ,Q,84.35,87.0,84.0,84.7,84.5,83.95,82,6660,566388.0,,2021-05-12
502742,SINTEX IND. ,B ,Q,3.88,3.88,3.52,3.78,3.78,3.7,1680,3446242,12883086.0,,2021-05-12
502820,DCM LTD.    ,B ,Q,26.0,28.0,25.7,27.1,27.1,26.45,427,16709,453944.0,,2021-05-12
502865,FORBES & CO ,B ,Q,1632.0,1688.95,1632.0,1647.4,1645.0,1639.05,54,592,978954.0,,2021-05-12
502873,H.P.COTTON  ,X ,Q,52.95,52.95,44.5,48.35,48.05,49.2,127,23610,1138639.0,,2021-05-12
502893,UNITEDINT   ,XT,Q,21.95,21.95,21.95,21.95,21.95,22.0,1,5,109.0,,2021-05-12
502901,JAMSHRI     ,X ,Q,2174.0,2178.75,2174.0,2178.75,2178.75,2075.0,8,19,41384.0,,2021-05-12
502933,KATARE SPG. ,XT,Q,14.22,14.22,14.22,14.22,14.22,13.95,1,50,711.0,,2021-05-12
502937,KESORAM IND ,B ,Q,84.3,84.85,78.0,79.35,79.35,82.7,1331,111488,9116717.0,,2021-05-12
502958,LAKSHMI MILL,X ,Q,2313.05,2500.0,2313.05,2399.65,2391.05,2401.35,22,125,305431.0,,2021-05-12
502986,VARDH TEXT  ,A ,Q,1369.0,1374.4,1307.65,1353.55,1351.95,1320.8,867,5602,7563289.0,,2021-05-12
503015,MODERN INDIA,X ,Q,45.0,45.75,45.0,45.5,45.5,45.3,11,1571,70847.0,,2021-05-12
503031,PENLAND LTD ,T ,Q,7.34,7.34,7.1,7.13,7.1,7.16,90,33660,241903.0,,2021-05-12
503100,PHOENIX MILL,A ,Q,754.5,792.0,747.3,748.8,748.2,749.3,538,7258,5566655.0,,2021-05-12
503101,MARATHON NEX,B ,Q,51.95,53.75,50.3,51.6,52.05,51.35,262,10726,554986.0,,2021-05-12
503162,REL.CHEMOTX ,X ,Q,90.75,90.75,87.8,88.65,89.2,89.45,77,2534,225384.0,,2021-05-12
503169,RUBY MILLS  ,B ,Q,187.0,206.65,180.8,202.75,202.05,180.8,999,12464,2481065.0,,2021-05-12
503229,SIMPLEX REAL,X ,Q,48.65,48.65,48.65,48.65,48.65,46.35,9,187,9097.0,,2021-05-12
503310,SWAN ENG    ,A ,Q,131.45,134.0,131.25,131.65,132.35,131.25,1989,68812,9084470.0,,2021-05-12
503349,VICTORIA MIL,X ,Q,1801.05,1854.9,1801.05,1819.75,1801.55,1824.2,26,83,150848.0,,2021-05-12
503624,SVARAJ TRAD ,XT,Q,4.3,4.3,4.1,4.12,4.12,4.1,60,52317,215952.0,,2021-05-12
503641,ZODIAC VEN  ,XT,Q,8.75,8.76,8.5,8.75,8.75,8.59,24,3104,27133.0,,2021-05-12
503657,VEER ENERGY ,X ,Q,8.4,8.7,8.21,8.59,8.47,8.4,113,17621,149681.0,,2021-05-12
503663,TILAK       ,X ,Q,2.14,2.14,2.12,2.12,2.12,2.23,73,22729,48218.0,,2021-05-12
503675,WAGEND      ,X ,Q,2.62,2.62,2.62,2.62,2.62,2.62,2,550,1441.0,,2021-05-12
503691,SAHARA ONE  ,X ,Q,36.75,36.75,33.3,36.1,33.3,35.05,22,720,25831.0,,2021-05-12
503722,BANSW.SYNTEX,B ,Q,126.75,129.95,121.05,122.65,122.0,122.4,197,4701,590153.0,,2021-05-12
503772,MODELLA WOOL,X ,Q,12.5,12.5,12.26,12.26,12.26,12.9,3,505,6292.0,,2021-05-12
503776,MODIPON     ,X ,Q,22.05,22.05,21.05,21.05,21.05,22.05,3,60,1273.0,,2021-05-12
503804,SHRI DINESH ,X ,Q,446.0,465.0,440.0,461.2,465.0,458.8,40,2411,1093104.0,,2021-05-12
503806,SRF LIMITED ,A ,Q,6280.0,6378.2,6200.0,6281.0,6300.0,6313.35,2684,12412,78432638.0,,2021-05-12
503811,SIYARAM SILK,B ,Q,214.0,215.2,202.0,205.8,209.65,213.55,553,11280,2365022.0,,2021-05-12
503816,SWAD.POLYTEX,XT,Q,5.1,5.1,5.1,5.1,5.1,5.35,5,1131,5768.0,,2021-05-12
503960,BHARAT BIJLE,A ,Q,1177.65,1410.0,1177.65,1326.85,1326.0,1198.05,4013,22940,30490636.0,,2021-05-12
504000,ELPRO INTER ,X ,Q,40.0,40.8,40.0,40.2,40.0,40.55,28,9641,389575.0,,2021-05-12
504008,EMCO LTD.   ,Z ,Q,1.48,1.54,1.45,1.54,1.54,1.47,21,16123,23804.0,,2021-05-12
504028,GEE LTD     ,X ,Q,45.9,47.65,45.1,46.0,46.0,45.6,160,31175,1438796.0,,2021-05-12
504036,HIND.RECT   ,B ,Q,132.1,132.1,129.0,130.1,129.0,130.65,64,1219,159854.0,,2021-05-12
504058,NIPPOBATRY  ,B ,Q,802.2,823.0,785.65,790.0,788.5,810.0,150,2166,1750855.0,,2021-05-12
504067,ZENSAR TECH.,A ,Q,270.0,274.95,267.85,272.4,272.7,267.8,509,10991,2976776.0,,2021-05-12
504076,JYOTI LTD.  ,X ,Q,10.99,11.28,10.5,11.28,11.28,10.75,31,8703,97128.0,,2021-05-12
504080,JSL LTD.    ,XT,Q,122.0,122.0,110.95,120.0,120.0,116.75,14,396,45698.0,,2021-05-12
504084,KAYCEE IND  ,X ,Q,2949.95,2949.95,2811.0,2939.0,2939.0,2950.0,6,13,38089.0,,2021-05-12
504092,INDOKEM LTD.,X ,Q,38.4,38.4,36.2,36.7,36.75,37.65,39,5906,218034.0,,2021-05-12
504093,PANA ENERG  ,X ,Q,215.5,219.7,211.05,214.65,215.0,215.9,208,8262,1768128.0,,2021-05-12
504112,NELCO LTD.  ,A ,Q,208.0,214.0,207.45,208.0,208.0,208.3,858,26157,5511949.0,,2021-05-12
504132,PERM MAGNETS,X ,Q,287.7,287.7,267.0,273.3,273.3,272.4,171,5387,1483916.0,,2021-05-12
504176,HIGH ENERGY ,X ,Q,775.0,798.7,775.0,779.5,790.0,775.5,148,3352,2628760.0,,2021-05-12
504180,STD.BATTERY ,X ,Q,33.7,33.7,33.7,33.7,33.7,34.35,46,1834,61805.0,,2021-05-12
504212,UNIV.CABLE  ,B ,Q,152.0,155.45,150.8,151.35,151.95,151.45,135,1333,204659.0,,2021-05-12
504220,W.S.INDUSTR.,T ,Q,5.15,5.19,4.76,5.08,5.07,4.95,31,13422,68937.0,,2021-05-12
504240,DELTON CABLE,X ,Q,40.0,40.5,38.0,38.6,40.4,39.9,84,6591,257841.0,,2021-05-12
504258,LAKSHMI ELEC,X ,Q,325.0,327.0,320.0,321.7,321.7,318.95,67,3073,998747.0,,2021-05-12
504273,MODULEX     ,X ,Q,12.32,12.85,12.32,12.32,12.32,12.96,56,14168,177048.0,,2021-05-12
504286,DELTAMAGNT  ,B ,Q,30.1,30.1,28.5,28.8,29.0,29.55,195,9528,281521.0,,2021-05-12
504335,PAZEL       ,XT,Q,0.23,0.23,0.22,0.23,0.23,0.23,261,584554,133302.0,,2021-05-12
504340,CONFINT     ,X ,Q,3.93,3.93,3.93,3.93,3.93,4.01,3,110,432.0,,2021-05-12
504341,RELTD       ,X ,Q,32.05,36.0,31.15,33.9,33.9,31.8,45,5683,189315.0,,2021-05-12
504378,NYSSACORP   ,XT,Q,5.02,5.02,5.02,5.02,5.02,5.12,103,25748,129254.0,,2021-05-12
504380,FLOMIC      ,XT,Q,7.48,7.48,7.48,7.48,7.48,7.34,1,2,14.0,,2021-05-12
504392,KRISHNA VEN ,XT,Q,10.66,11.77,10.66,11.65,11.65,11.21,6,125,1424.0,,2021-05-12
504605,UNI ABEX    ,X ,Q,435.0,435.0,434.0,434.0,434.0,434.95,4,419,182255.0,,2021-05-12
504614,SARDA ENMIN ,B ,Q,573.0,582.05,557.0,563.9,566.0,563.5,1529,25341,14383080.0,,2021-05-12
504646,BHAGWATI AUT,X ,Q,147.85,149.7,140.05,146.85,146.85,142.6,33,655,95238.0,,2021-05-12
504673,UNIV.PRIME  ,XT,Q,3.31,3.37,3.3,3.3,3.3,3.31,7,476,1598.0,,2021-05-12
504697,GALADA TELE.,Z ,Q,1.1,1.1,1.1,1.1,1.1,1.1,3,705,775.0,,2021-05-12
504741,IND.HUME PIP,A ,Q,171.0,174.4,171.0,172.75,173.0,171.95,415,21755,3763774.0,,2021-05-12
504746,IND.LINKCHAI,P ,Q,317.85,317.85,317.85,317.85,317.85,332.2,1,30,9535.0,,2021-05-12
504786,INVEST &PREC,X ,Q,231.0,237.0,221.0,223.65,223.65,230.0,35,2193,498402.0,,2021-05-12
504810,INFORMEDTEC ,X ,Q,23.7,23.7,23.7,23.7,23.7,24.9,11,678,16068.0,,2021-05-12
504840,KAIRA CAN CO,X ,Q,1240.0,1240.0,1071.1,1187.65,1176.0,1110.55,50,232,268278.0,,2021-05-12
504879,ORIENT ABRAS,B ,Q,28.0,28.0,24.3,24.8,24.65,28.45,1336,141108,3553935.0,,2021-05-12
504882,NATIONAL STD,X ,Q,640.0,682.0,621.0,682.0,682.0,650.35,22,78,51055.0,,2021-05-12
504908,DUNCANENG   ,X ,Q,190.0,196.0,166.15,170.05,170.05,180.15,337,16984,3029407.0,,2021-05-12
504918,SANDUR MANG.,X ,Q,1603.0,1698.0,1511.0,1633.8,1633.8,1578.2,2941,61651,100489862.0,,2021-05-12
504959,STOVAC IND. ,X ,Q,2186.6,2186.6,2186.6,2186.6,2186.6,1822.2,227,3272,7154555.0,,2021-05-12
504961,TATA YODOGAW,X ,Q,54.1,54.1,50.75,51.2,51.2,53.4,184,24958,1313594.0,,2021-05-12
504966,TINPLATE    ,A ,Q,221.0,224.0,207.05,209.4,210.6,220.0,2581,281342,61023748.0,,2021-05-12
504973,CHOLAHLDNG  ,A ,Q,573.1,576.0,553.25,560.6,560.6,564.65,449,3164,1794982.0,,2021-05-12
504988,WELCAST     ,X ,Q,595.0,603.75,541.3,558.4,550.3,549.25,37,347,198769.0,,2021-05-12
505010,AUTO AXLES  ,A ,Q,1033.9,1033.9,1006.0,1012.25,1013.45,1025.1,244,614,623859.0,,2021-05-12
505036,AUTO COR.GOA,X ,Q,385.0,389.95,371.2,377.45,377.45,385.1,168,6624,2529922.0,,2021-05-12
505075,SETCO AUTO  ,B ,Q,21.75,21.85,20.35,20.35,20.35,21.4,254,82484,1711581.0,,2021-05-12
505141,SCOOTERS IND,T ,Q,35.7,37.3,34.2,36.75,36.9,35.7,62,6389,230951.0,,2021-05-12
505160,TALBROS AUTO,B ,Q,202.6,203.0,196.85,200.7,201.5,202.25,95,941,188063.0,,2021-05-12
505163,ZF STEERING ,X ,Q,425.45,429.0,417.25,427.4,429.0,424.4,74,3934,1663492.0,,2021-05-12
505192,SMLISUZU    ,A ,Q,461.0,461.0,446.55,449.65,448.55,463.5,484,5169,2360540.0,,2021-05-12
505196,TIL LTD.    ,B ,Q,228.0,245.0,228.0,230.65,232.0,233.65,328,3912,911802.0,,2021-05-12
505200,EICHER MOTOR,A ,Q,2470.0,2484.1,2440.0,2456.5,2456.0,2469.65,825,9050,22252680.0,,2021-05-12
505216,ALFRED HERB ,X ,Q,620.0,664.95,600.0,646.0,646.0,650.0,28,250,153713.0,,2021-05-12
505232,VELJAN      ,X ,Q,764.9,764.95,736.6,759.5,760.0,756.0,39,397,299726.0,,2021-05-12
505242,DYNAMAT.TECH,B ,Q,1020.45,1029.25,1015.0,1017.7,1015.25,1011.7,50,214,218948.0,,2021-05-12
505250,G.G.DANDEKAR,X ,Q,54.95,54.95,52.0,52.05,52.05,51.75,17,2119,110448.0,,2021-05-12
505255,GMM PFAUDLER,A ,Q,4500.0,4583.9,4404.45,4484.85,4484.85,4473.8,1440,7756,34875465.0,,2021-05-12
505283,KIRLOSAR PN ,X ,Q,361.05,383.3,359.0,360.8,359.95,370.5,316,26218,9475639.0,,2021-05-12
505299,KPT         ,X ,Q,120.35,127.25,120.25,122.65,123.95,120.05,38,2241,276301.0,,2021-05-12
505324,MANUGRAPH IN,B ,Q,11.4,11.98,11.01,11.97,11.98,11.41,135,3445,40136.0,,2021-05-12
505355,NESCO LTD   ,A ,Q,504.35,505.0,500.0,503.5,503.95,501.6,178,2423,1220112.0,,2021-05-12
505358,INTEGRA ENG ,X ,Q,30.25,31.2,30.25,30.55,30.5,31.55,59,11578,354341.0,,2021-05-12
505368,REVATHI EQU.,B ,Q,595.45,600.0,590.0,592.45,591.0,586.4,57,1119,662543.0,,2021-05-12
505400,TEXINFRA    ,B ,Q,70.05,70.7,69.75,70.3,70.2,70.15,470,5996,421607.0,,2021-05-12
505412,WENDT(INDIA),B ,Q,3371.0,3653.0,3371.0,3396.2,3391.0,3365.6,93,221,754915.0,,2021-05-12
505509,RESPON IND  ,A ,Q,162.9,162.9,155.45,158.1,159.0,158.5,107,12906,2040183.0,,2021-05-12
505523,MAHA CORP   ,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,84,79352,38882.0,,2021-05-12
505526,DOLAT INV.  ,B ,Q,70.1,71.95,68.3,69.65,69.8,69.25,966,49461,3440817.0,,2021-05-12
505533,WESTLIFE DEV,A ,Q,427.55,431.95,418.5,421.8,418.5,426.1,373,6680,2836115.0,,2021-05-12
505537,ZEE ENTER   ,A ,Q,187.0,198.15,183.05,193.2,193.2,186.95,20171,2389468,459822758.0,,2021-05-12
505576,GOLDCORP    ,X ,Q,59.5,65.55,59.5,62.05,62.05,62.45,6,204,13001.0,,2021-05-12
505590,SVPGLOB     ,X ,Q,79.8,81.0,79.1,80.05,80.4,79.6,232,144348,11503874.0,,2021-05-12
505650,SKYL MILLAR ,X ,Q,7.98,7.98,7.64,7.98,7.98,8.04,54,7886,61919.0,,2021-05-12
505681,BIMETAL BEAR,X ,Q,304.95,339.0,302.0,323.5,323.5,300.35,202,3858,1233652.0,,2021-05-12
505688,BHARAT GEARS,B ,Q,88.1,88.75,85.7,87.0,87.0,87.45,77,2605,227685.0,,2021-05-12
505690,BRADY MORRIS,X ,Q,80.65,84.3,80.0,84.3,84.3,80.6,6,430,34596.0,,2021-05-12
505693,LATIMMETAL  ,X ,Q,67.75,67.75,67.7,67.75,67.75,64.55,49,10704,725146.0,,2021-05-12
505700,ELECON ENG  ,B ,Q,91.0,91.6,87.25,87.9,87.4,90.8,1047,60684,5396985.0,,2021-05-12
505710,GRAUER& WEIL,X ,Q,50.5,52.8,50.25,51.05,51.05,49.5,4956,1188037,61450779.0,,2021-05-12
505711,GAJRA BEVEL ,XT,Q,1.85,1.85,1.71,1.8,1.85,1.8,12,4076,7208.0,,2021-05-12
505712,HIMTEK      ,X ,Q,75.0,77.0,74.6,75.5,75.5,76.2,16,594,44886.0,,2021-05-12
505714,GABRIEL(I)  ,A ,Q,108.3,108.55,106.3,106.6,106.9,107.4,472,26704,2864591.0,,2021-05-12
505720,HERC.HOISTS ,B ,Q,123.0,124.0,121.0,121.95,122.5,122.25,232,6413,784509.0,,2021-05-12
505725,HIND.EVEREST,XT,Q,177.45,177.45,165.0,175.7,175.4,173.0,10,251,42801.0,,2021-05-12
505726,IFB IND.LTD.,A ,Q,942.0,948.2,914.75,920.75,932.9,916.45,321,4022,3730290.0,,2021-05-12
505729,SINGER INDIA,X ,Q,41.8,41.8,40.0,40.9,40.9,41.1,274,43525,1783116.0,,2021-05-12
505737,INTER.COMBUS,X ,Q,189.8,191.0,181.4,184.15,191.0,184.3,25,1402,260846.0,,2021-05-12
505744,FED MOG GOE ,A ,Q,293.95,295.65,288.0,288.8,290.0,293.3,666,17666,5137923.0,,2021-05-12
505750,JOSTS ENG.  ,X ,Q,946.0,950.0,870.0,926.35,932.0,908.6,303,3256,2966906.0,,2021-05-12
